"_index";"uid";"instance_type";"instance_category";"instance_generation";"release_month";"release_year";"product_page";"announcement_url";"announcement_published";"blog_post_url";"blog_post_published"
886;"6e5c3435c25d02d6";"m7i-flex.12xlarge";"General Purpose";"Current generation";"January";"2025";"https://aws.amazon.com/ec2/instance-types/c7i/";"https://aws.amazon.com/about-aws/whats-new/2025/01/amazon-ec2-flex-instances-new-larger-sizes/";"Jan 16, 2025";NULL;NULL
887;"6aadce3f7c297c7b";"m7i-flex.16xlarge";"General Purpose";"Current generation";"January";"2025";"https://aws.amazon.com/ec2/instance-types/c7i/";"https://aws.amazon.com/about-aws/whats-new/2025/01/amazon-ec2-flex-instances-new-larger-sizes/";"Jan 16, 2025";NULL;NULL
888;"fd12eda24710ed09";"f2.6xlarge";"Accelerated Computing";"Current generation";"February";"2025";"https://aws.amazon.com/ec2/instance-types/f2/";"https://aws.amazon.com/about-aws/whats-new/2025/02/amazon-ec2-f2-6xlarge-new-f2-instance-size/";"Feb 5, 2025";NULL;NULL
889;"54fbe0f1354c68ee";"i8g.48xlarge";"Storage Optimized";"Current generation";"March";"2025";"https://aws.amazon.com/ec2/instance-types/i8g/";"https://aws.amazon.com/about-aws/whats-new/2025/03/amazon-ec2-i8g-48xlarge-instances-n-virginia-oregon/";"Mar 13, 2025 ";NULL;NULL
890;"149586bc83b5b36e";"i7ie.metal-24xl";"Storage Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/i7ie/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7ie-bare-metal-instances-sizes/";"Apr 10, 2025";NULL;NULL
891;"3ab391c8436962d8";"i7ie.metal-48xl";"Storage Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/i7ie/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7ie-bare-metal-instances-sizes/";"Apr 10, 2025";NULL;NULL
892;"de2c6764e531481a";"c8gd.medium";"Compute Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
893;"56266831410f28a3";"c8gd.large";"Compute Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
894;"007c2420c3d5ac93";"c8gd.xlarge";"Compute Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
895;"7db16bada1fd09f2";"c8gd.2xlarge";"Compute Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
896;"ebce328c2e5174b4";"c8gd.4xlarge";"Compute Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
897;"895481c1d613ba59";"c8gd.8xlarge";"Compute Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
898;"4449923b2720b7fa";"c8gd.12xlarge";"Compute Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
899;"5cb7f47ae5bfab3d";"c8gd.16xlarge";"Compute Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
900;"ed3ae908a5dcb025";"c8gd.24xlarge";"Compute Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
901;"646e36cf322c7960";"c8gd.48xlarge";"Compute Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
902;"7afa158ecd9e1a78";"c8gd.metal-24xl";"Compute Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
903;"5f9862c023123a1d";"c8gd.metal-48xl";"Compute Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
904;"4bbc697e53b85b15";"m8gd.medium";"General Purpose";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/m8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
905;"ab532894deda0279";"m8gd.large";"General Purpose";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/m8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
906;"c027aff7b561451a";"m8gd.xlarge";"General Purpose";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/m8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
907;"ef5cb59970b3a71f";"m8gd.2xlarge";"General Purpose";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/m8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
908;"29518f16d843c9ea";"m8gd.4xlarge";"General Purpose";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/m8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
909;"082d86d941e0e68b";"m8gd.8xlarge";"General Purpose";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/m8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
910;"00bff0c44868c219";"m8gd.12xlarge";"General Purpose";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/m8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
911;"f27a1f7dd2e954bf";"m8gd.16xlarge";"General Purpose";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/m8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
912;"b329779656a2164a";"m8gd.24xlarge";"General Purpose";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/m8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
913;"7a6eb88a3f150457";"m8gd.48xlarge";"General Purpose";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/m8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
914;"1fdb4f1bca0ca97b";"m8gd.metal-24xl";"General Purpose";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/m8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
915;"e76911937e8bfb6c";"m8gd.metal-48xl";"General Purpose";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/m8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
916;"42150a45da999059";"r8gd.medium";"Memory Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/r8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
917;"cae0c511688e781a";"r8gd.large";"Memory Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/r8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
918;"0c37513b904d5e0f";"r8gd.xlarge";"Memory Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/r8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
919;"611193ba428cf730";"r8gd.2xlarge";"Memory Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/r8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
920;"bcf334b8df17edc0";"r8gd.4xlarge";"Memory Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/r8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
921;"03cf042aa8573625";"r8gd.8xlarge";"Memory Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/r8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
922;"033ec0ffd0e90403";"r8gd.12xlarge";"Memory Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/r8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
923;"58a8188acf0cbae0";"r8gd.16xlarge";"Memory Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/r8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
924;"50b79d298b41a001";"r8gd.24xlarge";"Memory Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/r8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
925;"054b290c1388713d";"r8gd.48xlarge";"Memory Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/r8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
926;"4460a154fd469034";"r8gd.metal-24xl";"Memory Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/r8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
927;"9ec3c77454db68de";"r8gd.metal-48xl";"Memory Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/r8g/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-c8gd-m8gd-r8gd-instances/";"Apr 21, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-graviton4-based-instances-with-nvme-ssd-storage/";"Apr 21, 2025"
928;"c54d56443aca9e20";"i7i.large";"Storage Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/i7i/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7i-high-performance-storage-optimized-instances/";"Apr 28, 2025";NULL;NULL
929;"6af950b89f575b32";"i7i.xlarge";"Storage Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/i7i/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7i-high-performance-storage-optimized-instances/";"Apr 28, 2025";NULL;NULL
930;"648982d01809b786";"i7i.2xlarge";"Storage Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/i7i/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7i-high-performance-storage-optimized-instances/";"Apr 28, 2025";NULL;NULL
931;"d6dc7760b52727e7";"i7i.4xlarge";"Storage Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/i7i/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7i-high-performance-storage-optimized-instances/";"Apr 28, 2025";NULL;NULL
932;"cc95b0cd8717a862";"i7i.8xlarge";"Storage Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/i7i/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7i-high-performance-storage-optimized-instances/";"Apr 28, 2025";NULL;NULL
933;"47fb5bf5e0f1a39d";"i7i.12xlarge";"Storage Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/i7i/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7i-high-performance-storage-optimized-instances/";"Apr 28, 2025";NULL;NULL
934;"6e43f90e0c69bd75";"i7i.16xlarge";"Storage Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/i7i/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7i-high-performance-storage-optimized-instances/";"Apr 28, 2025";NULL;NULL
935;"7d60663267430ed2";"i7i.24xlarge";"Storage Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/i7i/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7i-high-performance-storage-optimized-instances/";"Apr 28, 2025";NULL;NULL
936;"046e065795589b4e";"i7i.48xlarge";"Storage Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/i7i/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7i-high-performance-storage-optimized-instances/";"Apr 28, 2025";NULL;NULL
937;"4d47c8b700b4d6f1";"i7i.metal-24xl";"Storage Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/i7i/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7i-high-performance-storage-optimized-instances/";"Apr 28, 2025";NULL;NULL
938;"48a3caee72ab1c3a";"i7i.metal-48xl";"Storage Optimized";"Current generation";"April";"2025";"https://aws.amazon.com/ec2/instance-types/i7i/";"https://aws.amazon.com/about-aws/whats-new/2025/04/amazon-ec2-i7i-high-performance-storage-optimized-instances/";"Apr 28, 2025";NULL;NULL
939;"169d9e90484a2257";"p6-b200.48xlarge";"Accelerated Computing";"Current generation";"May";"2025";"https://aws.amazon.com/ec2/instance-types/p6/";"https://aws.amazon.com/about-aws/whats-new/2025/05/amazon-ec2-p6-b200-instances-nvidia-b200-gpus/";"May 15, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-p6-b200-instances-powered-by-nvidia-blackwell-gpus-to-accelerate-ai-innovations/";"May 15, 2025"
940;"3b2fcd9a44de607c";"c8gn.medium";"Compute Optimized";"Current generation";"June";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/";"Jun 30, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-c8gn-instances-powered-by-aws-graviton4-offering-up-to-600gbps-network-bandwidth/";"Jun 30, 2025"
941;"96d218567356b912";"c8gn.large";"Compute Optimized";"Current generation";"June";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/";"Jun 30, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-c8gn-instances-powered-by-aws-graviton4-offering-up-to-600gbps-network-bandwidth/";"Jun 30, 2025"
942;"d806f0303bff170c";"c8gn.xlarge";"Compute Optimized";"Current generation";"June";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/";"Jun 30, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-c8gn-instances-powered-by-aws-graviton4-offering-up-to-600gbps-network-bandwidth/";"Jun 30, 2025"
943;"86aef2d5c8abf958";"c8gn.2xlarge";"Compute Optimized";"Current generation";"June";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/";"Jun 30, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-c8gn-instances-powered-by-aws-graviton4-offering-up-to-600gbps-network-bandwidth/";"Jun 30, 2025"
944;"79dd998d55308031";"c8gn.4xlarge";"Compute Optimized";"Current generation";"June";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/";"Jun 30, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-c8gn-instances-powered-by-aws-graviton4-offering-up-to-600gbps-network-bandwidth/";"Jun 30, 2025"
945;"162573822a967bc2";"c8gn.8xlarge";"Compute Optimized";"Current generation";"June";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/";"Jun 30, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-c8gn-instances-powered-by-aws-graviton4-offering-up-to-600gbps-network-bandwidth/";"Jun 30, 2025"
946;"d80aa72541263023";"c8gn.12xlarge";"Compute Optimized";"Current generation";"June";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/";"Jun 30, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-c8gn-instances-powered-by-aws-graviton4-offering-up-to-600gbps-network-bandwidth/";"Jun 30, 2025"
947;"f7b63debd56c992b";"c8gn.16xlarge";"Compute Optimized";"Current generation";"June";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/";"Jun 30, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-c8gn-instances-powered-by-aws-graviton4-offering-up-to-600gbps-network-bandwidth/";"Jun 30, 2025"
948;"8675064a3e6ccba8";"c8gn.24xlarge";"Compute Optimized";"Current generation";"June";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/";"Jun 30, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-c8gn-instances-powered-by-aws-graviton4-offering-up-to-600gbps-network-bandwidth/";"Jun 30, 2025"
949;"11673685f0894207";"c8gn.48xlarge";"Compute Optimized";"Current generation";"June";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/";"Jun 30, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-c8gn-instances-powered-by-aws-graviton4-offering-up-to-600gbps-network-bandwidth/";"Jun 30, 2025"
950;"2a11d0e129c5eb95";"c8gn.metal-24xl";"Compute Optimized";"Current generation";"June";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/";"Jun 30, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-c8gn-instances-powered-by-aws-graviton4-offering-up-to-600gbps-network-bandwidth/";"Jun 30, 2025"
951;"1097b65bcc8fff34";"c8gn.metal-48xl";"Compute Optimized";"Current generation";"June";"2025";"https://aws.amazon.com/ec2/instance-types/c8g/";"https://aws.amazon.com/about-aws/whats-new/2025/06/amazon-ec2-c8gn-instance/";"Jun 30, 2025";"https://aws.amazon.com/blogs/aws/new-amazon-ec2-c8gn-instances-powered-by-aws-graviton4-offering-up-to-600gbps-network-bandwidth/";"Jun 30, 2025"
952;"232768cff401e0ac";"g6f.large";"Accelerated Computing";"Current generation";"July";"2025";"https://aws.amazon.com/ec2/instance-types/g6/";"https://aws.amazon.com/about-aws/whats-new/2025/07/amazon-ec2-g6f-instances-fractional-gpus/";"Jul 29, 2025";NULL;NULL
953;"85a9e9a8f8ea46ad";"g6f.xlarge";"Accelerated Computing";"Current generation";"July";"2025";"https://aws.amazon.com/ec2/instance-types/g6/";"https://aws.amazon.com/about-aws/whats-new/2025/07/amazon-ec2-g6f-instances-fractional-gpus/";"Jul 29, 2025";NULL;NULL
954;"5d66925ea74565d2";"g6f.2xlarge";"Accelerated Computing";"Current generation";"July";"2025";"https://aws.amazon.com/ec2/instance-types/g6/";"https://aws.amazon.com/about-aws/whats-new/2025/07/amazon-ec2-g6f-instances-fractional-gpus/";"Jul 29, 2025";NULL;NULL
955;"257ac130b1d6ad10";"g6f.4xlarge";"Accelerated Computing";"Current generation";"July";"2025";"https://aws.amazon.com/ec2/instance-types/g6/";"https://aws.amazon.com/about-aws/whats-new/2025/07/amazon-ec2-g6f-instances-fractional-gpus/";"Jul 29, 2025";NULL;NULL
956;"9fb81869f5f7d429";"gr6f.4xlarge";"Accelerated Computing";"Current generation";"July";"2025";"https://aws.amazon.com/ec2/instance-types/g6/";"https://aws.amazon.com/about-aws/whats-new/2025/07/amazon-ec2-g6f-instances-fractional-gpus/";"Jul 29, 2025";NULL;NULL
957;"5f6ae04a7b05963c";"p5.4xlarge";"Accelerated Computing";"Current generation";"August";"2025";"https://aws.amazon.com/ec2/instance-types/p5/";"https://aws.amazon.com/about-aws/whats-new/2025/08/amazon-p5-single-gpu-instances-now-available/";"Aug 12, 2025";NULL;NULL
958;"cb49197d61ed6bd9";"r8i.large";"Memory Optimized";"Current generation";"August";"2025";"https://aws.amazon.com/ec2/instance-types/r8i/";"https://aws.amazon.com/about-aws/whats-new/2025/08/memory-optimized-amazon-ec2-r8i-r8i-flex-instances/";"Aug 19, 2025";"https://aws.amazon.com/blogs/aws/best-performance-and-fastest-memory-with-the-new-amazon-ec2-r8i-and-r8i-flex-instances/";"Aug 19, 2025"
959;"b7061140f8c2f174";"r8i.xlarge";"Memory Optimized";"Current generation";"August";"2025";"https://aws.amazon.com/ec2/instance-types/r8i/";"https://aws.amazon.com/about-aws/whats-new/2025/08/memory-optimized-amazon-ec2-r8i-r8i-flex-instances/";"Aug 19, 2025";"https://aws.amazon.com/blogs/aws/best-performance-and-fastest-memory-with-the-new-amazon-ec2-r8i-and-r8i-flex-instances/";"Aug 19, 2025"
